name,website,phone,url,categories,distance,page_number,scrape_timestamp,address_street,address_city,address_region,address_postal_code
Beer,,416-861-9872,https://www.yellowpages.ca/bus/Ontario/Beer/173953.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,19,2025-07-07T21:17:12.908453,,,,
Big Butcher BBQ,,416-236-5959,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Big-Butcher-BBQ/4478975.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.4,19,2025-07-07T21:17:12.908453,843 Kipling Ave,Etobicoke,ON,M8Z 5G9
La Place Du Group,,416-259-4663,https://www.yellowpages.ca/bus/Ontario/Etobicoke/La-Place-Du-Group/7147368.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.9,19,2025-07-07T21:17:12.908453,2045 Lake Shore Blvd W,Etobicoke,ON,M8V 2Z6
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,19,2025-07-07T21:17:12.924611,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,19,2025-07-07T21:17:12.924611,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,19,2025-07-07T21:17:12.924611,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,19,2025-07-07T21:17:12.924611,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,19,2025-07-07T21:17:12.924611,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,19,2025-07-07T21:17:12.924611,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,19,2025-07-07T21:17:12.924611,1089 Kingston Rd,Scarborough,ON,M1N 4E4
McDonald's,,416-690-3659,https://www.yellowpages.ca/bus/Ontario/Scarborough/McDonald-s/2401935.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,19,2025-07-07T21:17:12.924611,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's,,1-800-498-1872,https://www.yellowpages.ca/bus/Ontario/Toronto/Wendy-s/102899046.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,19,2025-07-07T21:17:12.924611,2480 Gerrard St E,Toronto,ON,M1N 4C3
Tim Hortons,,647-350-3972,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/100435157.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,19,2025-07-07T21:17:12.924611,2480 Gerrard St East,Scarborough,ON,M1N 4C3
Subway,,905-420-0008,https://www.yellowpages.ca/bus/Ontario/Pickering/Subway/100547972.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,19,2025-07-07T21:17:12.924611,1105 Kingston Rd,Pickering,ON,L1V 1B5
Subway,,416-259-6886,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/8080550.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,19,2025-07-07T21:17:12.940634,125 Queensway,Toronto,ON,M8Y 1H6
Tim Hortons,,416-259-7509,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Tim-Hortons/100441710.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,19,2025-07-07T21:17:12.940634,2189 Lakeshore Blvd W,Etobicoke,ON,M8V 1A1
Tim Hortons,,1-888-601-1616,https://www.yellowpages.ca/bus/Ontario/Toronto/Tim-Hortons/5990110.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,19,2025-07-07T21:17:12.940634,3075 Danforth Ave,Toronto,ON,M1L 1A8
Little Caesars Pizza,,647-346-5000,https://www.yellowpages.ca/bus/Ontario/Scarborough/Little-Caesars-Pizza/100884499.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,19,2025-07-07T21:17:12.940634,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's - Closed,,647-352-9946,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wendy-s-Closed/102790988.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,19,2025-07-07T21:17:12.940634,2480 Gerrard St E,Scarborough,ON,M1N 4C3
1000244651 Ontario Momo Dumpling Express,,416-255-0505,https://www.yellowpages.ca/bus/Ontario/Etobicoke/1000244651-Ontario-Momo-Dumpling-Express/1728595.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,19,2025-07-07T21:17:12.940634,a 1-156 The Queensway,Etobicoke,ON,M8Y 1J2
Market Garden Restaurant,,416-503-0507,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Market-Garden-Restaurant/101966922.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,19,2025-07-07T21:17:12.940634,165 The Queensway,Etobicoke,ON,M8Y 1H8
Bill Maur Coffee Shop,,416-259-2784,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Bill-Maur-Coffee-Shop/194555.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,19,2025-07-07T21:17:12.940634,"165 The Queensway, Main",Etobicoke,ON,M8Y 1H8
Fresh Advancements Inc,,416-640-7001,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Fresh-Advancements-Inc/7721479.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,19,2025-07-07T21:17:12.940634,165 The Queensway,Etobicoke,ON,M8Y 1H8
The Goods,,647-340-4663,https://www.yellowpages.ca/bus/Ontario/Toronto/The-Goods/100419030.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,3.6,20,2025-07-07T21:17:27.312036,1255 Dundas St W,Toronto,ON,M6J 1X6
Shogun Japanese Restaurant,,416-964-8665,https://www.yellowpages.ca/bus/Ontario/Toronto/Shogun-Japanese-Restaurant/2534886.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.5,20,2025-07-07T21:17:27.312036,154 Cumberland St,Toronto,ON,M5R 1A8
Richtree Market,,416-506-0400,https://www.yellowpages.ca/bus/Ontario/Toronto/Richtree-Market/100930275.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.2,20,2025-07-07T21:17:27.314043,14 Queen St W,Toronto,ON,M5H 3X4
Egg Smart,,647-345-8188,https://www.yellowpages.ca/bus/Ontario/Toronto/Egg-Smart/7168238.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.9,20,2025-07-07T21:17:27.316050,645 Bay St,Toronto,ON,M5G 1M7
Rashers,,647-346-8230,https://www.yellowpages.ca/bus/Ontario/Toronto/Rashers/101299843.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,3.3,20,2025-07-07T21:17:27.316050,182 Ossington Ave,Toronto,ON,M6J 2Z7
The Spot,,416-901-4070,https://www.yellowpages.ca/bus/Ontario/Toronto/The-Spot/101584922.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,5.1,20,2025-07-07T21:17:27.316050,1280 Bloor St W,Toronto,ON,M6H 1N8
Villa Madina,,416-260-9070,https://www.yellowpages.ca/bus/Ontario/Toronto/Villa-Madina/7759646.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.4,20,2025-07-07T21:17:27.316050,220 Yonge St,Toronto,ON,M5B 2H1
Villa Madina,,416-601-1927,https://www.yellowpages.ca/bus/Ontario/Toronto/Villa-Madina/1669509.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.1,20,2025-07-07T21:17:27.320755,40 King St W,Toronto,ON,M5H 3Y2
Villa Madina Hudson’s Bay Centre,,416-926-0656,https://www.yellowpages.ca/bus/Ontario/Toronto/Villa-Madina-Hudson-s-Bay-Centre/103058694.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.3,20,2025-07-07T21:17:27.320755,2 Bloor Street E,Toronto,ON,M4W 1A8
Villa Madina,,416-530-8846,https://www.yellowpages.ca/bus/Ontario/Toronto/Villa-Madina/101434731.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,4.5,20,2025-07-07T21:17:27.322761,900 Dufferin St,Toronto,ON,M6H 4A9
Gusto 101,,416-504-6404,https://www.yellowpages.ca/bus/Ontario/Toronto/Gusto-101/7907474.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,20,2025-07-07T21:17:27.324767,101 Portland St,Toronto,ON,M5V 2N3
La Scogliera,,,https://www.yellowpages.ca/bus/Ontario/Toronto/La-Scogliera/101857654.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.1,20,2025-07-07T21:17:27.324767,2277 Kingston Rd,Toronto,ON,M1N 1T8
Beer,,416-861-9872,https://www.yellowpages.ca/bus/Ontario/Beer/173953.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,20,2025-07-07T21:17:27.326773,,,,
Big Butcher BBQ,,416-236-5959,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Big-Butcher-BBQ/4478975.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.4,20,2025-07-07T21:17:27.330879,843 Kipling Ave,Etobicoke,ON,M8Z 5G9
La Place Du Group,,416-259-4663,https://www.yellowpages.ca/bus/Ontario/Etobicoke/La-Place-Du-Group/7147368.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.9,20,2025-07-07T21:17:27.331886,2045 Lake Shore Blvd W,Etobicoke,ON,M8V 2Z6
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,20,2025-07-07T21:17:27.333096,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,20,2025-07-07T21:17:27.333096,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,20,2025-07-07T21:17:27.335102,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,20,2025-07-07T21:17:27.335102,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,20,2025-07-07T21:17:27.335102,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,20,2025-07-07T21:17:27.335102,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,20,2025-07-07T21:17:27.335102,1089 Kingston Rd,Scarborough,ON,M1N 4E4
McDonald's,,416-690-3659,https://www.yellowpages.ca/bus/Ontario/Scarborough/McDonald-s/2401935.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,20,2025-07-07T21:17:27.335102,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's,,1-800-498-1872,https://www.yellowpages.ca/bus/Ontario/Toronto/Wendy-s/102899046.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,20,2025-07-07T21:17:27.335102,2480 Gerrard St E,Toronto,ON,M1N 4C3
Tim Hortons,,647-350-3972,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/100435157.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,20,2025-07-07T21:17:27.335102,2480 Gerrard St East,Scarborough,ON,M1N 4C3
Subway,,905-420-0008,https://www.yellowpages.ca/bus/Ontario/Pickering/Subway/100547972.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,20,2025-07-07T21:17:27.335102,1105 Kingston Rd,Pickering,ON,L1V 1B5
Subway,,416-259-6886,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/8080550.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,20,2025-07-07T21:17:27.335102,125 Queensway,Toronto,ON,M8Y 1H6
Tim Hortons,,416-259-7509,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Tim-Hortons/100441710.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,20,2025-07-07T21:17:27.335102,2189 Lakeshore Blvd W,Etobicoke,ON,M8V 1A1
Tim Hortons,,1-888-601-1616,https://www.yellowpages.ca/bus/Ontario/Toronto/Tim-Hortons/5990110.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,20,2025-07-07T21:17:27.347975,3075 Danforth Ave,Toronto,ON,M1L 1A8
Little Caesars Pizza,,647-346-5000,https://www.yellowpages.ca/bus/Ontario/Scarborough/Little-Caesars-Pizza/100884499.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,20,2025-07-07T21:17:27.347975,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's - Closed,,647-352-9946,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wendy-s-Closed/102790988.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,20,2025-07-07T21:17:27.347975,2480 Gerrard St E,Scarborough,ON,M1N 4C3
1000244651 Ontario Momo Dumpling Express,,416-255-0505,https://www.yellowpages.ca/bus/Ontario/Etobicoke/1000244651-Ontario-Momo-Dumpling-Express/1728595.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,20,2025-07-07T21:17:27.351193,a 1-156 The Queensway,Etobicoke,ON,M8Y 1J2
Market Garden Restaurant,,416-503-0507,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Market-Garden-Restaurant/101966922.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,20,2025-07-07T21:17:27.353204,165 The Queensway,Etobicoke,ON,M8Y 1H8
Bill Maur Coffee Shop,,416-259-2784,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Bill-Maur-Coffee-Shop/194555.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,20,2025-07-07T21:17:27.353204,"165 The Queensway, Main",Etobicoke,ON,M8Y 1H8
Fresh Advancements Inc,,416-640-7001,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Fresh-Advancements-Inc/7721479.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,20,2025-07-07T21:17:27.355211,165 The Queensway,Etobicoke,ON,M8Y 1H8
Osmow's,,416-963-9030,https://www.yellowpages.ca/bus/Ontario/Toronto/Osmow-s/101583019.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.1,21,2025-07-07T21:17:39.917546,351 College St,Toronto,ON,M5T 1S5
Barburrito,,647-436-1773,https://www.yellowpages.ca/bus/Ontario/Toronto/Barburrito/7172245.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.8,21,2025-07-07T21:17:39.919305,593 College St,Toronto,ON,M6G 1B2
Black Swan,,416-361-9393,https://www.yellowpages.ca/bus/Ontario/Toronto/Black-Swan/100344353.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,0.3,21,2025-07-07T21:17:39.919305,36 Toronto St,Toronto,ON,M5C 2C5
Select Sandwich,,416-921-7020,https://www.yellowpages.ca/bus/Ontario/Toronto/Select-Sandwich/1424038.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.3,21,2025-07-07T21:17:39.919305,800 Bay St,Toronto,ON,M5S 3A9
Barburrito,,416-314-1515,https://www.yellowpages.ca/bus/Ontario/Toronto/Barburrito/101133311.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.1,21,2025-07-07T21:17:39.919305,600 University Ave,Toronto,ON,M5G 1X5
Barburrito,,416-546-5110,https://www.yellowpages.ca/bus/Ontario/Toronto/Barburrito/101433625.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,4.5,21,2025-07-07T21:17:39.919305,70-900 Dufferin St,Toronto,ON,M6H 4A9
Lily's Restaurant,,416-534-5937,https://www.yellowpages.ca/bus/Ontario/Toronto/Lily-s-Restaurant/101751588.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,4.9,21,2025-07-07T21:17:39.926278,1449 Queen St W,Toronto,ON,M6R 1A1
Drake Commissary,,416-432-2922,https://www.yellowpages.ca/bus/Ontario/Toronto/Drake-Commissary/101746010.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,5.3,21,2025-07-07T21:17:39.928286,128 Sterling Rd,Toronto,ON,M6R 2B7
Barburrito,,647-347-6616,https://www.yellowpages.ca/bus/Ontario/North-York/Barburrito/101322606.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,9.1,21,2025-07-07T21:17:39.928286,700 Lawrence Ave W,North York,ON,M6A 3B4
The Tiffin Box,,647-349-7900,https://www.yellowpages.ca/bus/Ontario/Toronto/The-Tiffin-Box/100486860.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,3.4,21,2025-07-07T21:17:39.930291,938 Bathurst St,Toronto,ON,M5R 3G5
Gusto 101,,416-504-6404,https://www.yellowpages.ca/bus/Ontario/Toronto/Gusto-101/7907474.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,21,2025-07-07T21:17:39.930291,101 Portland St,Toronto,ON,M5V 2N3
La Scogliera,,,https://www.yellowpages.ca/bus/Ontario/Toronto/La-Scogliera/101857654.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.1,21,2025-07-07T21:17:39.932297,2277 Kingston Rd,Toronto,ON,M1N 1T8
Beer,,416-861-9872,https://www.yellowpages.ca/bus/Ontario/Beer/173953.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,21,2025-07-07T21:17:39.932297,,,,
Big Butcher BBQ,,416-236-5959,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Big-Butcher-BBQ/4478975.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.4,21,2025-07-07T21:17:39.935302,843 Kipling Ave,Etobicoke,ON,M8Z 5G9
La Place Du Group,,416-259-4663,https://www.yellowpages.ca/bus/Ontario/Etobicoke/La-Place-Du-Group/7147368.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.9,21,2025-07-07T21:17:39.937311,2045 Lake Shore Blvd W,Etobicoke,ON,M8V 2Z6
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,21,2025-07-07T21:17:39.937311,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,21,2025-07-07T21:17:39.939318,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,21,2025-07-07T21:17:39.941324,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,21,2025-07-07T21:17:39.941324,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,21,2025-07-07T21:17:39.943330,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,21,2025-07-07T21:17:39.943330,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,21,2025-07-07T21:17:39.945335,1089 Kingston Rd,Scarborough,ON,M1N 4E4
McDonald's,,416-690-3659,https://www.yellowpages.ca/bus/Ontario/Scarborough/McDonald-s/2401935.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,21,2025-07-07T21:17:39.945335,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's,,1-800-498-1872,https://www.yellowpages.ca/bus/Ontario/Toronto/Wendy-s/102899046.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,21,2025-07-07T21:17:39.947341,2480 Gerrard St E,Toronto,ON,M1N 4C3
Tim Hortons,,647-350-3972,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/100435157.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,21,2025-07-07T21:17:39.949346,2480 Gerrard St East,Scarborough,ON,M1N 4C3
Subway,,905-420-0008,https://www.yellowpages.ca/bus/Ontario/Pickering/Subway/100547972.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,21,2025-07-07T21:17:39.949346,1105 Kingston Rd,Pickering,ON,L1V 1B5
Subway,,416-259-6886,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/8080550.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,21,2025-07-07T21:17:39.951107,125 Queensway,Toronto,ON,M8Y 1H6
Tim Hortons,,416-259-7509,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Tim-Hortons/100441710.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,21,2025-07-07T21:17:39.951107,2189 Lakeshore Blvd W,Etobicoke,ON,M8V 1A1
Tim Hortons,,1-888-601-1616,https://www.yellowpages.ca/bus/Ontario/Toronto/Tim-Hortons/5990110.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,21,2025-07-07T21:17:39.953116,3075 Danforth Ave,Toronto,ON,M1L 1A8
